prefix,provider,origin,time,as_path,scrubber,t_start,t_end
103.85.74.0/24,17433,152320,1733295848.0,"['199524', '174', '137409', '17433', '152320']","199524,137409",1733294068,1733294920
103.85.74.0/24,152320,152320,1733295848.0,"['199524', '1299', '9002', '152320', '152320', '152320']",199524,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295849.0,"['47787', '6424', '1299', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295849.0,"['39122', '1299', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295850.0,"['199524', '174', '137409', '17433', '152320']","199524,137409",1733294068,1733294920
103.85.74.0/24,152320,152320,1733295851.0,"['199524', '37100', '9002', '152320', '152320', '152320']",199524,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295851.0,"['198150', '20764', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295851.0,"['42541', '1299', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295853.0,"['35426', '3257', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295854.0,"['36236', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295856.0,"['39351', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295856.0,"['6894', '3257', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295856.0,"['3491', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295856.0,"['199524', '174', '137409', '17433', '152320']","199524,137409",1733294068,1733294920
103.85.74.0/24,17433,152320,1733295856.0,"['199524', '5511', '174', '137409', '17433', '152320']","199524,137409",1733294068,1733294920
103.85.74.0/24,17433,152320,1733295858.0,"['29680', '3257', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295858.0,"['57695', '60068', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295858.0,"['51519', '39351', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295858.0,"['32653', '30844', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,152320,152320,1733295859.0,"['199524', '1299', '9002', '152320', '152320', '152320']",199524,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295860.0,"['48070', '1299', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295861.0,"['200612', '3257', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,152320,152320,1733295863.0,"['199524', '174', '202662', '152320', '152320']",199524,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295865.0,"['32653', '30844', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,152320,152320,1733295869.0,"['35280', '6453', '174', '202662', '152320', '152320']",35280,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295870.0,"['48237', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295870.0,"['6057', '174', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['57695', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['34288', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['57695', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['24482', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['24482', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['24482', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['51184', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['205112', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['25220', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['6233', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['6233', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['6233', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['47147', '137409', '17433', '152320']",137409,1733294068,1733294920
103.85.74.0/24,17433,152320,1733295880.0,"['6461', '137409', '17433', '152320']",137409,1733294068,1733294920
